RETAIL,CATEGORIA,Date,Impressions,Clicks,CTR,Unique Visitors,Frequency,Spend,Units,Sales,ROAS,Month,Day,New Impressions,Unit Cost,Best Practice
BA,yogurt,2023-07-31,6422,56,0.008720024914356897,1830.0,3.5093,274.0,144,4319.52,15.76,7,31,6422000,29.99666666666667,No BP
BA,yogurt,2023-08-01,8849,60,0.006780427166911515,3482.0,2.5414,290.32,192,8249.46,28.41,8,1,8849000,42.965937499999995,BP
BA,yogurt,2023-08-02,6696,59,0.008811230585424134,2453.0,2.7297,290.32,155,11021.49,37.96,8,2,6696000,71.1063870967742,BP
BA,yogurt,2023-08-03,6046,59,0.00975851802844856,2022.0,2.9901,290.32,155,4765.02,16.41,8,3,6046000,30.742064516129034,No BP
BA,yogurt,2023-08-04,9962,59,0.005922505520979723,3961.0,2.515,290.32,98,19353.96,66.66,8,4,9962000,197.48938775510203,BP
BA,yogurt,2023-08-05,9457,62,0.006555990271756371,3641.0,2.5974,290.32,157,47406.96,163.29,8,5,9457000,301.95515923566876,BP
BA,yogurt,2023-08-06,10409,59,0.005668171774425978,4089.0,2.5456,290.32,119,4501.95,15.51,8,6,10409000,37.831512605042015,No BP
BA,yogurt,2023-08-07,9738,59,0.006058738960772233,3647.0,2.6701,290.32,123,4873.5,16.79,8,7,9738000,39.6219512195122,No BP
BA,yogurt,2023-08-08,7430,59,0.00794078061911171,2745.0,2.7067,290.32,136,3541.43,12.2,8,8,7430000,26.039926470588235,No BP
BA,yogurt,2023-08-09,7206,59,0.008187621426588954,2524.0,2.855,290.32,134,11966.48,41.22,8,9,7206000,89.3020895522388,BP
BA,yogurt,2023-08-10,7091,59,0.00832040614863912,2741.0,2.587,290.32,228,4392.49,15.13,8,10,7091000,19.265307017543858,No BP
BA,yogurt,2023-08-11,7040,59,0.008380681818181818,2651.0,2.6556,290.32,135,23028.5,79.32,8,11,7040000,170.5814814814815,BP
WM,alimento liquido,2023-01-01,3,0,0.0,2.0,1.5,0.0,52,2141.0,0.0,1,1,3000,41.17307692307692,No BP
WM,carnicos,2023-01-02,0,0,0.0,1.0,0.0,0.0,194,8904.5,0.0,1,2,0,45.899484536082475,No BP
WM,h&w,2023-01-14,2494,56,0.022453889334402566,1482.0,1.6829,555.56,40,1576.5,2.84,1,14,2494000,39.4125,No BP
WM,h&w,2023-01-15,1948,59,0.030287474332648872,1054.0,1.8482,555.56,52,1856.0,3.34,1,15,1948000,35.69230769230769,No BP
WM,h&w,2023-01-16,1411,57,0.040396881644223954,862.0,1.6369,555.56,35,1220.0,2.2,1,16,1411000,34.857142857142854,No BP
WM,h&w,2023-01-17,1905,56,0.029396325459317585,1130.0,1.6858,555.56,40,1449.5,2.61,1,17,1905000,36.2375,No BP
WM,jugos,2023-01-11,632,6,0.00949367088607595,472.0,1.339,47.62,1,39.5,0.83,1,11,632000,39.5,No BP
WM,jugos,2023-01-12,526,6,0.011406844106463879,383.0,1.3734,47.62,5,149.5,3.14,1,12,526000,29.9,No BP
WM,jugos,2023-01-13,1461,6,0.004106776180698152,1111.0,1.315,47.62,5,132.5,2.78,1,13,1461000,26.5,No BP
WM,jugos,2023-01-14,748,6,0.008021390374331552,616.0,1.2143,47.62,8,271.5,5.7,1,14,748000,33.9375,No BP
WM,jugos,2023-01-15,706,7,0.009915014164305949,486.0,1.4527,47.62,13,413.5,8.68,1,15,706000,31.807692307692307,No BP
WM,jugos,2023-01-16,249,7,0.028112449799196786,200.0,1.245,47.62,15,545.5,11.46,1,16,249000,36.36666666666667,No BP
WM,jugos,2023-01-17,1371,16,0.011670313639679067,1044.0,1.3132,131.22,14,540.0,4.12,1,17,1371000,38.57142857142857,No BP
WM,jugos,2023-01-18,837,7,0.008363201911589008,695.0,1.2043,66.15,4,160.5,2.43,1,18,837000,40.125,No BP
WM,jugos,2023-01-19,580,6,0.010344827586206896,504.0,1.1508,56.7,1,39.5,0.7,1,19,580000,39.5,No BP
WM,jugos,2023-01-20,725,3,0.004137931034482759,663.0,1.0935,28.35,2,166.5,5.87,1,20,725000,83.25,No BP
WM,jugos,2023-01-21,803,7,0.008717310087173101,684.0,1.174,66.15,5,181.0,2.74,1,21,803000,36.2,No BP
WM,jugos,2023-01-22,1078,11,0.01020408163265306,940.0,1.1468,102.5,9,238.5,2.33,1,22,1078000,26.5,No BP
WM,jugos,2023-01-23,1028,1,0.0009727626459143969,833.0,1.2341,9.45,2,111.5,11.8,1,23,1028000,55.75,No BP
WM,jugos,2023-01-24,1880,9,0.0047872340425531915,1478.0,1.272,84.25,5,141.0,1.67,1,24,1880000,28.2,No BP
WM,jugos,2023-01-25,941,8,0.008501594048884165,795.0,1.1836,64.0,3,102.5,1.6,1,25,941000,34.166666666666664,No BP
WM,jugos,2023-01-26,988,14,0.01417004048582996,780.0,1.2667,105.52,8,311.0,2.95,1,26,988000,38.875,No BP
WM,leche,2023-01-11,17757,214,0.012051585290308047,5519.0,3.2174,2400.0,141,4660.0,1.94,1,11,17757000,33.04964539007092,No BP
WM,leche,2023-01-12,14547,211,0.014504708874682064,3940.0,3.6921,2400.0,293,10810.5,4.5,1,12,14547000,36.89590443686007,No BP
WM,leche,2023-01-13,13411,218,0.016255312802922972,3554.0,3.7735,2400.0,244,9437.5,3.93,1,13,13411000,38.67827868852459,No BP
WM,leche,2023-01-14,14570,210,0.014413177762525738,3989.0,3.6525,2400.0,276,11428.5,4.76,1,14,14570000,41.40760869565217,No BP
WM,leche,2023-01-15,13545,223,0.016463639719453672,3795.0,3.5692,2400.0,337,11816.0,4.92,1,15,13545000,35.06231454005935,No BP
WM,leche,2023-01-16,13106,222,0.016938806653441173,3689.0,3.5527,2400.0,292,10053.6,4.19,1,16,13106000,34.43013698630137,No BP
WM,leche,2023-01-17,17870,249,0.013933967543368774,4968.0,3.597,2600.0,353,16136.0,6.21,1,17,17870000,45.711048158640224,No BP
WM,leche,2023-01-18,16695,217,0.0129979035639413,5188.0,3.218,2600.0,306,13138.0,5.05,1,18,16695000,42.93464052287582,No BP
WM,leche,2023-01-19,15611,218,0.01396451220293383,4569.0,3.4167,2600.0,258,10886.5,4.19,1,19,15611000,42.195736434108525,No BP
WM,leche,2023-01-20,22265,269,0.01208174264540759,6243.0,3.5664,3300.0,361,13328.5,4.04,1,20,22265000,36.921052631578945,No BP
WM,leche,2023-01-21,15941,268,0.0168119942287184,3920.0,4.0666,3300.0,354,13724.5,4.16,1,21,15941000,38.76977401129943,No BP
WM,leche,2023-01-22,14988,240,0.016012810248198558,3846.0,3.897,3300.0,404,14109.5,4.28,1,22,14988000,34.92450495049505,No BP
WM,leche,2023-01-23,15455,254,0.01643481074086056,4082.0,3.7861,3500.0,352,13688.1,3.91,1,23,15455000,38.88664772727273,No BP
WM,leche,2023-01-24,10670,175,0.01640112464854733,3225.0,3.3085,3056.32,350,13560.0,4.44,1,24,10670000,38.74285714285714,No BP
WM,leche,2023-01-25,19618,167,0.008512590478132328,3982.0,4.9267,2500.0,293,11464.5,4.59,1,25,19618000,39.12798634812287,No BP
WM,leche,2023-01-26,12272,167,0.013608213820078227,3121.0,3.9321,2500.0,383,15130.0,6.05,1,26,12272000,39.50391644908616,No BP
WM,leche,2023-01-27,13617,153,0.011235955056179775,3210.0,4.2421,2500.0,287,11741.0,4.7,1,27,13617000,40.90940766550523,No BP
WM,leche,2023-01-28,10810,180,0.016651248843663275,2677.0,4.0381,2500.0,298,12610.0,5.04,1,28,10810000,42.31543624161074,No BP
WM,leche,2023-01-29,9198,156,0.016960208741030658,2347.0,3.919,2500.0,372,14746.5,5.9,1,29,9198000,39.641129032258064,No BP
WM,leche,2023-01-30,9687,175,0.018065448539279445,2359.0,4.1064,2500.0,382,18083.5,7.23,1,30,9687000,47.339005235602095,No BP
WM,leche,2023-01-31,5469,72,0.013165112452002194,1425.0,3.8379,911.68,286,11507.0,12.62,1,31,5469000,40.23426573426573,No BP
WM,leche,2023-01-01,0,0,0.0,1.0,0.0,0.0,528,28245.5,0.0,1,1,0,53.49526515151515,No BP
WM,leche,2023-01-03,0,0,0.0,1.0,0.0,0.0,565,33880.5,0.0,1,3,0,59.965486725663716,No BP
WM,queso,2023-01-11,3413,96,0.028127746850278346,1693.0,2.0159,1840.0,42,2245.5,1.22,1,11,3413000,53.464285714285715,No BP
WM,queso,2023-01-12,3799,96,0.025269807844169517,1800.0,2.1106,1840.0,37,2074.0,1.13,1,12,3799000,56.054054054054056,No BP
WM,queso,2023-01-13,1935,91,0.047028423772609816,830.0,2.3313,1700.0,36,1889.5,1.11,1,13,1935000,52.486111111111114,No BP
WM,queso,2023-01-14,3112,95,0.030526992287917738,1323.0,2.3522,1700.0,68,4008.0,2.36,1,14,3112000,58.94117647058823,No BP
WM,queso,2023-01-15,2185,99,0.04530892448512586,1079.0,2.025,1700.0,72,4094.5,2.41,1,15,2185000,56.86805555555556,No BP
WM,queso,2023-01-16,2078,96,0.04619826756496631,965.0,2.1534,1700.0,61,3395.0,2.0,1,16,2078000,55.65573770491803,No BP
WM,queso,2023-01-17,3089,115,0.03722887665911298,1425.0,2.1677,1940.0,75,4241.5,2.19,1,17,3089000,56.553333333333335,No BP
WM,queso,2023-01-18,3800,109,0.028684210526315788,1844.0,2.0607,1940.0,64,3480.0,1.79,1,18,3800000,54.375,No BP
WM,queso,2023-01-19,4893,104,0.021254853872879623,2497.0,1.9596,1940.0,49,2615.5,1.35,1,19,4893000,53.37755102040816,No BP
WM,queso,2023-01-20,3890,111,0.02853470437017995,1796.0,2.1659,2040.0,62,3463.5,1.7,1,20,3890000,55.86290322580645,No BP
WM,queso,2023-01-21,2202,104,0.047229791099000905,977.0,2.2538,2040.0,64,3401.5,1.67,1,21,2202000,53.1484375,No BP
WM,queso,2023-01-22,2079,110,0.05291005291005291,844.0,2.4633,2040.0,79,4165.5,2.04,1,22,2079000,52.72784810126582,No BP
WM,queso,2023-01-23,1608,93,0.05783582089552239,681.0,2.3612,2040.0,62,3531.0,1.73,1,23,1608000,56.95161290322581,No BP
WM,queso,2023-01-24,2497,104,0.04164997997597117,1144.0,2.1827,2040.0,59,3462.0,1.7,1,24,2497000,58.67796610169491,No BP
WM,queso,2023-01-25,4031,159,0.03944430662366658,1810.0,2.2271,2040.0,104,6292.5,3.08,1,25,4031000,60.50480769230769,No BP
WM,queso,2023-01-26,2210,99,0.04479638009049774,977.0,2.262,2040.0,65,3776.5,1.85,1,26,2210000,58.1,No BP
WM,queso,2023-01-27,3606,96,0.026622296173044926,1354.0,2.6632,2040.0,76,4601.0,2.26,1,27,3606000,60.53947368421053,No BP
WM,queso,2023-01-28,2736,108,0.039473684210526314,1155.0,2.3688,2040.0,85,5142.5,2.52,1,28,2736000,60.5,No BP
WM,queso,2023-01-29,2325,107,0.046021505376344085,960.0,2.4219,2040.0,99,6091.5,2.99,1,29,2325000,61.53030303030303,No BP
WM,queso,2023-01-30,494,16,0.032388663967611336,212.0,2.3302,300.0,51,3230.0,10.77,1,30,494000,63.333333333333336,No BP
WM,reyes,2023-01-01,13677,265,0.01937559406302552,4119.0,3.3205,3000.0,323,15549.5,5.18,1,1,13677000,48.140866873065015,No BP
WM,reyes,2023-01-02,11912,263,0.022078576225654803,3659.0,3.2555,3000.0,310,12305.0,4.1,1,2,11912000,39.693548387096776,No BP
WM,reyes,2023-01-03,7863,274,0.03484675060409513,2242.0,3.5071,3000.0,263,9055.5,3.02,1,3,7863000,34.43155893536122,No BP
WM,reyes,2023-01-04,12628,274,0.02169781438074121,3814.0,3.311,3000.0,265,9225.0,3.08,1,4,12628000,34.81132075471698,No BP
WM,reyes,2023-01-05,20639,391,0.018944716313774892,6973.0,2.9598,4200.0,407,13904.0,3.31,1,5,20639000,34.16216216216216,No BP
WM,reyes,2023-01-06,28435,583,0.020502901353965184,9437.0,3.0131,6446.27,611,21110.5,3.27,1,6,28435000,34.55073649754501,No BP
WM,reyes,2023-01-07,29386,575,0.01956714081535425,9407.0,3.1238,6446.27,643,21586.5,3.35,1,7,29386000,33.57153965785381,No BP
WM,reyes,2023-01-08,26770,584,0.021815465072842734,8352.0,3.2052,6446.27,782,26873.0,4.17,1,8,26770000,34.36445012787724,No BP
WM,reyes,2023-01-09,33660,569,0.016904337492572787,11166.0,3.0145,6446.27,795,25858.5,4.01,1,9,33660000,32.526415094339626,No BP
WM,reyes,2023-01-10,37873,567,0.014971087582182558,13124.0,2.8858,6446.27,640,23122.4,3.59,1,10,37873000,36.128750000000004,No BP
WM,reyes,2023-01-11,3,0,0.0,2.0,1.5,0.0,205,7530.5,0.0,1,11,3000,36.734146341463415,No BP
SAMS,crema,2023-03-02,6019,74,0.012294401063299551,4559.0,1.3202,500.0,34,8194.59,16.39,3,2,6019000,241.01735294117648,No BP
SAMS,crema,2023-03-03,4543,74,0.0162887959498129,3515.0,1.2925,500.0,26,6489.72,12.98,3,3,4543000,249.60461538461539,No BP
SAMS,crema,2023-03-04,4825,74,0.01533678756476684,3695.0,1.3058,500.0,57,12242.94,24.49,3,4,4825000,214.78842105263158,BP
SAMS,crema,2023-03-05,4179,74,0.017707585546781528,3264.0,1.2803,500.0,35,8193.11,16.39,3,5,4179000,234.08885714285717,No BP
SAMS,crema,2023-03-06,2264,69,0.030477031802120143,1815.0,1.2474,500.0,74,17262.42,34.52,3,6,2264000,233.27594594594592,BP
SAMS,crema,2023-03-07,2776,66,0.02377521613832853,2242.0,1.2382,500.0,75,15837.95,31.68,3,7,2776000,211.1726666666667,BP
SAMS,crema,2023-03-08,3182,67,0.021055939660590824,2477.0,1.2846,500.0,93,22868.66,45.74,3,8,3182000,245.89956989247312,BP
SAMS,crema,2023-03-09,2251,65,0.028876055086628164,1808.0,1.245,500.0,255,65767.65,131.54,3,9,2251000,257.91235294117644,BP
SAMS,crema,2023-03-10,3318,65,0.01959011452682339,2569.0,1.2916,500.0,51,11591.95,23.18,3,10,3318000,227.29313725490198,BP
SAMS,crema,2023-03-11,6116,65,0.010627861347285808,4523.0,1.3522,500.0,23,5233.74,10.47,3,11,6116000,227.55391304347825,No BP
SAMS,crema,2023-03-12,2998,65,0.021681120747164776,2322.0,1.2911,500.0,32,7363.48,14.73,3,12,2998000,230.10875,No BP
SAMS,crema,2023-03-13,1561,67,0.042921204356181936,1199.0,1.3019,500.0,955,232088.4,464.18,3,13,1561000,243.02450261780103,BP
SAMS,crema,2023-03-14,3103,65,0.020947470190138574,2473.0,1.2548,529.41,207,45968.91,86.83,3,14,3103000,222.07202898550727,BP
SAMS,crema,2023-03-15,4305,79,0.01835075493612079,3476.0,1.2385,629.41,365,87903.13,139.66,3,15,4305000,240.83049315068496,BP
SAMS,crema,2023-03-16,5867,112,0.01908982444179308,4578.0,1.2816,918.51,186,45245.99,49.26,3,16,5867000,243.25801075268816,BP
SAMS,crema,2023-03-17,9203,127,0.013799847875692708,7019.0,1.3112,1049.02,47,13038.65,12.43,3,17,9203000,277.418085106383,No BP
SAMS,crema,2023-03-18,8910,104,0.011672278338945005,6824.0,1.3057,859.04,40,8814.14,10.26,3,18,8910000,220.3535,No BP
SAMS,crema,2023-03-19,8346,93,0.011143062544931704,6269.0,1.3313,768.18,28,6049.82,7.88,3,19,8346000,216.065,No BP
SAMS,crema,2023-03-20,6779,130,0.019176869744800117,5453.0,1.2432,1073.8,59,13820.0,12.87,3,20,6779000,234.23728813559322,No BP
SAMS,crema,2023-03-21,3611,87,0.024093049016892826,2827.0,1.2773,718.62,70,15564.62,21.66,3,21,3611000,222.3517142857143,BP
SAMS,crema,2023-03-22,4064,109,0.026820866141732284,3036.0,1.3386,911.26,54,13615.08,14.94,3,22,4064000,252.1311111111111,No BP
SAMS,crema,2023-03-23,4315,82,0.019003476245654693,3370.0,1.2804,717.29,46,10573.72,14.74,3,23,4315000,229.86347826086956,No BP
SAMS,crema,2023-03-24,5470,97,0.01773308957952468,4219.0,1.2965,850.59,65,15196.45,17.87,3,24,5470000,233.79153846153847,No BP
SAMS,crema,2023-03-25,3808,71,0.018644957983193277,2795.0,1.3624,622.44,39,8490.03,13.64,3,25,3808000,217.69307692307694,No BP
SAMS,crema,2023-03-26,4021,80,0.019895548371051976,3045.0,1.3205,701.31,47,10691.81,15.25,3,26,4021000,227.48531914893616,No BP
SAMS,crema,2023-03-27,8422,139,0.016504393255758726,6246.0,1.3484,1218.69,153,37161.4,30.49,3,27,8422000,242.88496732026144,BP
SAMS,crema,2023-03-28,4749,89,0.01874078753421773,3820.0,1.2432,798.11,109,27237.08,34.13,3,28,4749000,249.88146788990827,BP
SAMS,crema,2023-03-29,2442,37,0.015151515151515152,1904.0,1.2826,332.32,40,9459.45,28.46,3,29,2442000,236.48625,BP
SAMS,crema,2023-03-30,5840,87,0.014897260273972602,4559.0,1.281,782.0,68,15320.14,19.59,3,30,5840000,225.29617647058822,No BP
SAMS,crema,2023-03-31,5712,111,0.019432773109243698,4433.0,1.2885,997.68,58,12866.93,12.9,3,31,5712000,221.84362068965518,No BP
SAMS,crema,2023-04-01,11,0,0.0,11.0,1.0,0.0,25,4960.66,0.0,4,1,11000,198.4264,No BP
SAMS,crema,2023-04-01,3052,41,0.013433813892529489,2507.0,1.2174,611.67,14,3298.88,5.39,4,1,3052000,235.6342857142857,No BP
SAMS,crema,2023-04-02,3115,32,0.010272873194221509,2541.0,1.2259,476.67,11,2400.86,5.04,4,2,3115000,218.26000000000002,No BP
SAMS,crema,2023-04-03,4478,46,0.01027244305493524,3732.0,1.1999,686.67,23,5225.11,7.61,4,3,4478000,227.1786956521739,No BP
SAMS,crema,2023-04-04,4640,49,0.010560344827586207,3900.0,1.1897,745.67,30,8187.23,10.98,4,4,4640000,272.90766666666667,No BP
SAMS,crema,2023-04-05,3484,31,0.008897818599311137,2843.0,1.2255,490.67,14,3331.94,6.79,4,5,3484000,237.99571428571429,No BP
SAMS,crema,2023-04-06,3005,35,0.011647254575707155,2430.0,1.2366,554.67,18,4176.09,7.53,4,6,3005000,232.005,No BP
SAMS,crema,2023-04-07,1816,23,0.012665198237885462,1443.0,1.2585,362.67,18,3926.73,10.83,4,7,1816000,218.15166666666667,No BP
SAMS,crema,2023-04-08,2432,26,0.01069078947368421,2030.0,1.198,410.67,13,2676.84,6.52,4,8,2432000,205.91076923076923,No BP
SAMS,crema,2023-04-09,2983,32,0.010727455581629233,2312.0,1.2902,506.67,22,4559.85,9.0,4,9,2983000,207.2659090909091,No BP
SAMS,crema,2023-04-10,1744,64,0.03669724770642202,1526.0,1.1429,1007.0,387,101531.21,100.83,4,10,1744000,262.3545478036176,BP
SAMS,crema,2023-04-11,4321,57,0.013191390881740338,3455.0,1.2507,890.67,69,17941.93,20.14,4,11,4321000,260.0279710144928,BP
SAMS,crema,2023-04-12,4295,67,0.01559953434225844,3560.0,1.2065,1095.15,94,24488.21,22.36,4,12,4295000,260.51287234042553,BP
SAMS,crema,2023-04-13,4412,63,0.014279238440616501,3624.0,1.2174,1033.87,154,42102.86,40.72,4,13,4412000,273.3951948051948,BP
SAMS,crema,2023-04-14,4454,45,0.010103277952402335,3482.0,1.2791,733.63,40,10461.09,14.26,4,14,4454000,261.52725,No BP
SAMS,crema,2023-04-15,4676,41,0.008768177929854577,3801.0,1.2302,666.91,15,3076.31,4.61,4,15,4676000,205.08733333333333,No BP
SAMS,crema,2023-04-16,4221,61,0.0144515517649846,3449.0,1.2238,983.83,143,35964.08,36.56,4,16,4221000,251.49706293706294,BP
SAMS,crema,2023-04-17,3773,74,0.019613040021203287,3076.0,1.2266,1212.82,467,115873.28,95.54,4,17,3773000,248.12265524625266,BP
SAMS,crema,2023-04-18,3662,74,0.020207536865101038,3126.0,1.1715,1212.82,566,150440.9,124.04,4,18,3662000,265.79664310954064,BP
SAMS,crema,2023-04-19,3462,49,0.01415366839976892,2984.0,1.1602,800.35,30,7175.74,8.97,4,19,3462000,239.19133333333332,No BP
SAMS,crema,2023-04-20,3910,48,0.012276214833759591,3438.0,1.1373,783.67,43,9465.9,12.08,4,20,3910000,220.13720930232557,No BP
SAMS,crema,2023-04-21,2071,35,0.016900048285852245,1791.0,1.1563,566.83,40,9137.36,16.12,4,21,2071000,228.43400000000003,No BP
SAMS,crema,2023-04-22,1710,38,0.022222222222222223,1397.0,1.2241,616.87,43,10976.09,17.79,4,22,1710000,255.25790697674418,No BP
SAMS,crema,2023-04-23,2544,38,0.014937106918238994,2054.0,1.2386,616.87,23,5146.75,8.34,4,23,2544000,223.77173913043478,No BP
SAMS,crema,2023-04-24,3447,51,0.014795474325500435,2941.0,1.1721,833.71,44,9887.78,11.86,4,24,3447000,224.72227272727275,No BP
SAMS,crema,2023-04-25,3152,45,0.014276649746192893,2696.0,1.1691,740.13,38,9140.1,12.35,4,25,3152000,240.52894736842106,No BP
SAMS,crema,2023-04-26,3472,26,0.007488479262672811,2988.0,1.162,449.02,26,5953.31,13.26,4,26,3472000,228.97346153846155,No BP
SAMS,crema,2023-04-27,2441,31,0.012699713232281851,2008.0,1.2156,535.37,16,3775.34,7.05,4,27,2441000,235.95875,No BP
SAMS,crema,2023-04-28,2396,29,0.012103505843071787,1976.0,1.2126,500.83,37,10507.49,20.98,4,28,2396000,283.98621621621623,BP
SAMS,crema,2023-04-29,1848,28,0.015151515151515152,1560.0,1.1846,483.56,11,2960.26,6.12,4,29,1848000,269.11454545454546,No BP
SAMS,crema,2023-04-30,1198,18,0.015025041736227046,1016.0,1.1791,310.86,13,3191.57,10.27,4,30,1198000,245.50538461538463,No BP
SAMS,crema,2023-05-01,12,0,0.0,12.0,1.0,0.0,70,15518.89,0.0,5,1,12000,221.69842857142856,No BP
SAMS,formula,2023-04-01,1702,22,0.012925969447708578,1399.0,1.2166,322.58,5,1151.48,3.57,4,1,1702000,230.296,No BP
SAMS,formula,2023-04-02,2610,22,0.00842911877394636,2198.0,1.1874,322.58,12,2738.73,8.49,4,2,2610000,228.2275,No BP
SAMS,formula,2023-04-03,1138,22,0.019332161687170474,993.0,1.146,322.58,11,2486.24,7.71,4,3,1138000,226.02181818181816,No BP
SAMS,formula,2023-04-04,2205,21,0.009523809523809525,1808.0,1.2196,322.58,9,2056.58,6.38,4,4,2205000,228.5088888888889,No BP
SAMS,formula,2023-04-05,1584,21,0.013257575757575758,1368.0,1.1579,322.58,6,1373.2,4.26,4,5,1584000,228.86666666666667,No BP
SAMS,formula,2023-04-06,897,22,0.024526198439241916,793.0,1.1311,322.58,6,1334.95,4.14,4,6,897000,222.49166666666667,No BP
SAMS,formula,2023-04-07,1476,21,0.014227642276422764,1267.0,1.165,322.58,7,1561.38,4.84,4,7,1476000,223.05428571428573,No BP
SAMS,formula,2023-04-08,1094,21,0.019195612431444242,918.0,1.1917,322.58,5,1131.5,3.51,4,8,1094000,226.3,No BP
SAMS,formula,2023-04-09,1159,21,0.0181190681622088,975.0,1.1887,322.58,6,1346.22,4.17,4,9,1159000,224.37,No BP
SAMS,formula,2023-04-10,1317,42,0.03189066059225513,1093.0,1.2049,622.58,20,4515.08,7.25,4,10,1317000,225.754,No BP
SAMS,formula,2023-04-11,897,40,0.044593088071348944,770.0,1.1649,622.58,22,5004.63,8.04,4,11,897000,227.48318181818183,No BP
SAMS,formula,2023-04-12,779,39,0.05006418485237484,679.0,1.1473,614.65,15,3390.26,5.52,4,12,779000,226.01733333333334,No BP
SAMS,formula,2023-04-13,1449,30,0.020703933747412008,1259.0,1.1509,490.0,6,1373.98,2.8,4,13,1449000,228.99666666666667,No BP
SAMS,formula,2023-04-14,1543,30,0.019442644199611146,1389.0,1.1109,490.0,9,2022.15,4.13,4,14,1543000,224.68333333333334,No BP
SAMS,formula,2023-04-15,920,27,0.029347826086956522,796.0,1.1558,456.02,19,4279.73,9.38,4,15,920000,225.24894736842103,No BP
SAMS,formula,2023-04-16,1625,29,0.017846153846153845,1387.0,1.1716,490.0,11,2419.82,4.94,4,16,1625000,219.98363636363638,No BP
SAMS,formula,2023-04-17,1073,30,0.027958993476234855,915.0,1.1727,490.0,36,7998.47,16.32,4,17,1073000,222.17972222222224,No BP
SAMS,formula,2023-04-18,1611,33,0.020484171322160148,1411.0,1.1417,490.0,14,3088.85,6.3,4,18,1611000,220.63214285714284,No BP
SAMS,formula,2023-04-19,2584,33,0.012770897832817337,2084.0,1.2399,490.0,13,2909.91,5.94,4,19,2584000,223.83923076923077,No BP
SAMS,formula,2023-04-20,1958,32,0.01634320735444331,1760.0,1.1125,490.0,28,6313.56,12.88,4,20,1958000,225.48428571428573,No BP
SAMS,formula,2023-04-21,2709,32,0.011812476928755998,2316.0,1.1697,490.0,11,2495.26,5.09,4,21,2709000,226.8418181818182,No BP
SAMS,formula,2023-04-22,1691,32,0.018923713778829097,1486.0,1.138,490.0,8,1807.19,3.69,4,22,1691000,225.89875,No BP
SAMS,formula,2023-04-23,947,22,0.023231256599788808,841.0,1.126,336.96,9,2048.23,6.08,4,23,947000,227.5811111111111,No BP
SAMS,leche,2023-04-01,7918,123,0.015534225814599647,3254.0,2.4333,1903.23,50,15322.12,8.05,4,1,7918000,306.4424,No BP
SAMS,leche,2023-04-02,9998,124,0.01240248049609922,4774.0,2.0943,1903.23,22,6989.1,3.67,4,2,9998000,317.68636363636364,No BP
SAMS,leche,2023-04-03,7325,123,0.016791808873720136,3196.0,2.2919,1903.23,100,30775.52,16.17,4,3,7325000,307.7552,No BP
SAMS,leche,2023-04-04,6209,122,0.01964889676276373,2437.0,2.5478,1903.23,109,32320.27,16.98,4,4,6209000,296.5162385321101,No BP
SAMS,leche,2023-04-05,6037,120,0.019877422560874606,3259.0,1.8524,1903.23,135,38558.72,20.26,4,5,6037000,285.62014814814813,BP
SAMS,leche,2023-04-06,6990,120,0.017167381974248927,3606.0,1.9384,1903.23,38,11212.4,5.89,4,6,6990000,295.06315789473683,No BP
SAMS,leche,2023-04-07,7888,117,0.01483265720081136,3354.0,2.3518,1839.97,33,9465.76,5.14,4,7,7888000,286.84121212121215,No BP
